id,title,vote_count,vote_average,popularity,wr
102016,Swimming Upstream,0.0,0.0,0.004189,5.617465798618749
171982,Romance,0.0,0.0,0.052377,5.617465798618749
59533,The Secret Policeman's Other Ball,0.0,0.0,0.588173,5.617465798618749
60033,"This World, Then the Fireworks",0.0,0.0,0.02329,5.617465798618749
77120,A League of Ordinary Gentlemen,0.0,0.0,0.006645,5.617465798618749
416437,Dear Jesse,0.0,0.0,0.001354,5.617465798618749
53185,Wide Eyed and Legless,0.0,0.0,0.00015,5.617465798618749
51955,Hav Plenty,0.0,0.0,0.017501,5.617465798618749
134901,Life After Tomorrow,0.0,0.0,0.00353,5.617465798618749
334130,Open Secret,0.0,0.0,0.013061,5.617465798618749
132641,Wife,0.0,0.0,0.619388,5.617465798618749
80198,Swedish Auto,0.0,0.0,0.017336,5.617465798618749
90272,The Fern Flower,0.0,0.0,0.006915,5.617465798618749
262176,The Great Gatsby,0.0,0.0,0.001224,5.617465798618749
47925,The Story on Page One,0.0,0.0,0.003682,5.617465798618749
188588,Last Summer in the Hamptons,0.0,0.0,0.531159,5.617465798618749
124676,The Bloody Child,0.0,0.0,0.001287,5.617465798618749
326649,Life Is Sacred,0.0,0.0,0.040096,5.617465798618749
161687,The Ballad of Ramblin' Jack,0.0,0.0,0.00259,5.617465798618749
218624,Choices,0.0,0.0,0.304363,5.617465798618749
49929,When Brendan Met Trudy,0.0,0.0,0.00656,5.617465798618749
145594,Descongelate!,0.0,0.0,0.007517,5.617465798618749
320011,Men with Guns,0.0,0.0,0.004075,5.617465798618749
125705,Hamlet,0.0,0.0,0.584251,5.617465798618749
410921,Nothing to Lose,0.0,0.0,0.001771,5.617465798618749
258476,"A Fragile Trust: Plagiarism, Power, and Jayson Blair at the New York Times",0.0,0.0,0.046415,5.617465798618749
279414,Once My Mother,0.0,0.0,0.016301,5.617465798618749
55146,Hearts and Minds,0.0,0.0,0.001202,5.617465798618749
123757,All the Vermeers in New York,0.0,0.0,4e-06,5.617465798618749
287821,Catfish in Black Bean Sauce,0.0,0.0,0.003552,5.617465798618749
221861,Aspen,0.0,0.0,0.091249,5.617465798618749
276165,The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,0.0,0.0,0.042841,5.617465798618749
92323,Willie and Phil,0.0,0.0,0.3265,5.617465798618749
85778,Maya Lin: A Strong Clear Vision,0.0,0.0,0.001608,5.617465798618749
128857,Apollo 13: To the Edge and Back,0.0,0.0,0.002384,5.617465798618749
132641,Wife,0.0,0.0,0.096079,5.617465798618749
259209,Feast of July,0.0,0.0,0.523575,5.617465798618749
241340,The Forsyte Saga,0.0,0.0,0.023148,5.617465798618749
210937,Pursuit of Happiness,0.0,0.0,0.001283,5.617465798618749
206822,No Nukes,0.0,0.0,0.035472,5.617465798618749
95627,Frogs for Snakes,0.0,0.0,0.431876,5.617465798618749
79306,Snowriders,0.0,0.0,0.001223,5.617465798618749
297645,The Story of Xinghua,0.0,0.0,0.001652,5.617465798618749
124642,To Have (Or Not),0.0,0.0,0.014329,5.617465798618749
87387,The Agony and Ecstasy of Phil Spector,4.0,5.6,0.14904,5.616172035758101
38727,Susannah of the Mounties,4.0,5.6,0.978316,5.616172035758101
36584,Interview with the Assassin,5.0,5.6,0.573201,5.615877998744317
41636,Get Your Stuff,5.0,5.6,1.011466,5.615877998744317
41971,The Moderns,6.0,5.6,0.928494,5.615594463052455
23655,Groove,6.0,5.6,0.607562,5.615594463052455
94725,To Sleep with Anger,7.0,5.6,0.83296,5.615320875981359
37272,"A Cool, Dry Place",7.0,5.6,0.837313,5.615320875981359
42257,Hester Street,7.0,5.6,0.528717,5.615320875981359
45147,Strictly Business,7.0,5.6,0.841588,5.615320875981359
17402,Miami Rhapsody,7.0,5.6,1.137266,5.615320875981359
38802,For the Love of Benji,7.0,5.6,0.022568,5.615320875981359
19952,Best Men,8.0,5.6,6.610419,5.615056722947197
26378,They Made Me a Criminal,8.0,5.6,1.758391,5.615056722947197
28356,Black Beauty,8.0,5.6,1.622733,5.615056722947197
32622,Angela,9.0,5.6,2.197439,5.614801524253177
64567,Dead Tired,9.0,5.6,0.665616,5.614801524253177
46063,Last Dance,9.0,5.6,1.196686,5.614801524253177
42689,Berserk,10.0,5.6,1.321551,5.614554832182291
47889,Ruby in Paradise,10.0,5.6,0.941994,5.614554832182291
47715,Intervista,11.0,5.6,1.022275,5.6143162283760235
26299,Clambake,11.0,5.6,0.81731,5.6143162283760235
25890,Looking for Comedy in the Muslim World,12.0,5.6,1.209137,5.614085321466733
45549,Shopping,13.0,5.6,2.657647,5.613861744935514
55561,Clockwatchers,13.0,5.6,1.885671,5.613861744935514
41852,A Family Thing,14.0,5.6,6.207993,5.6136451551708975
18420,City of Industry,14.0,5.6,1.922014,5.6136451551708975
43029,Bells Are Ringing,14.0,5.6,5.215541,5.6136451551708975
36141,The Underneath,15.0,5.6,2.059771,5.61343522970673
38617,Off Limits,16.0,5.6,11.516965,5.6132316656202645
31016,Sidewalks of New York,16.0,5.6,2.678923,5.6132316656202645
44853,The Claim,17.0,5.6,1.417827,5.613034178073693
60855,Double Happiness,2.0,5.5,0.372239,5.612947883287259
144953,Where's Marlowe?,2.0,5.5,1.193384,5.612947883287259
37405,Eden,2.0,5.5,0.180599,5.612947883287259
45905,The Opportunists,2.0,5.5,0.168378,5.612947883287259
126996,Marcello Mastroianni: I Remember,2.0,5.5,0.614407,5.612947883287259
318033,Dreamcatcher,2.0,5.5,0.097257,5.612947883287259
20712,Whore,18.0,5.6,6.404093,5.612842498984374
323679,Manson Family Vacation,19.0,5.6,1.608143,5.612656375810687
31618,Betrayed,19.0,5.6,2.812811,5.612656375810687
28370,Date With an Angel,20.0,5.6,1.600871,5.612475570441964
13966,Maybe Baby,20.0,5.6,2.213463,5.612475570441964
39002,No Holds Barred,20.0,5.6,0.863547,5.612475570441964
41291,One from the Heart,20.0,5.6,1.429843,5.612475570441964
4916,Guilty as Sin,21.0,5.6,5.385108,5.612299858182217
24525,Hurlyburly,22.0,5.6,7.352493,5.612129026818575
41760,Author! Author!,23.0,5.6,3.727104,5.611962875766267
21055,All Over the Guy,23.0,5.6,7.332279,5.611962875766267
17915,Dance with Me,24.0,5.6,7.894516,5.611801215282938
33339,Camp,24.0,5.6,6.411695,5.611801215282938
13644,All I Want For Christmas,24.0,5.6,2.015641,5.611801215282938
32146,Body Parts,24.0,5.6,3.518972,5.611801215282938
17991,Tetsuo II: Body Hammer,24.0,5.6,2.018292,5.611801215282938
12628,Playing God,26.0,5.6,9.657642,5.611490656986019
27985,Far from Home: The Adventures of Yellow Dog,27.0,5.6,2.657337,5.611341427674512
13163,Buying the Cow,27.0,5.6,7.922964,5.611341427674512
19378,The Cat from Outer Space,27.0,5.6,2.889806,5.611341427674512
89326,96 Minutes,28.0,5.6,3.432947,5.611196024755609
51995,Salvation Boulevard,28.0,5.6,3.033375,5.611196024755609
321,Mambo Italiano,28.0,5.6,2.873356,5.611196024755609
21915,Booty Call,29.0,5.6,2.543626,5.611054302923259
14578,Outside Providence,30.0,5.6,3.10924,5.610916124136718
15855,Phantom of the Opera,30.0,5.6,3.658396,5.610916124136718
77064,Public Access,3.0,5.5,1.292256,5.610816791149763
64877,"The One and Only, Genuine, Original Family Band",3.0,5.5,0.755717,5.610816791149763
32077,True Confessions,31.0,5.6,2.73921,5.610781357172067
29756,13 Ghosts,31.0,5.6,6.586372,5.610781357172067
28377,Hell Night,32.0,5.6,3.682167,5.610649877206554
20242,Outrageous Fortune,32.0,5.6,2.362974,5.610649877206554
13526,The Weight of Water,33.0,5.6,2.488424,5.610521565432982
27815,Basket Case 2,33.0,5.6,4.052825,5.610521565432982
21344,The Krays,34.0,5.6,2.545697,5.610396308701636
7216,Zombie Holocaust,34.0,5.6,2.873528,5.610396308701636
28200,Sylvia,34.0,5.6,11.37237,5.610396308701636
20096,The Butcher's Wife,35.0,5.6,6.825983,5.610273999187499
14922,Happy Endings,36.0,5.6,3.499985,5.610154534080668
19379,Condorman,37.0,5.6,3.327697,5.610037815298131
14822,Return from Witch Mountain,38.0,5.6,3.936986,5.6099237492151985
19259,Volunteers,39.0,5.6,7.511384,5.609812246415028
25438,Trick or Treat,40.0,5.6,2.612214,5.60970322145486
25557,The Puppet Masters,41.0,5.6,7.272296,5.609596592647664
10371,For Richer or Poorer,43.0,5.6,8.412203,5.609390214311155
31995,Jamaica Inn,43.0,5.6,3.876608,5.609390214311155
31606,The Package,45.0,5.6,3.721996,5.609192525588815
8744,Albino Alligator,45.0,5.6,2.363293,5.609192525588815
26603,Vice Versa,48.0,5.6,9.39207,5.60891112174426
831,This Island Earth,49.0,5.6,3.187177,5.60882111041351
8986,Milk Money,49.0,5.6,3.770115,5.60882111041351
59387,The Powerpuff Girls Movie,49.0,5.6,5.024459,5.60882111041351
14557,Dead Man on Campus,49.0,5.6,9.183343,5.60882111041351
21449,"What's Up, Tiger Lily?",49.0,5.6,2.916982,5.60882111041351
102640,Union Square,4.0,5.5,0.375897,5.608764628350694
7506,Harum Scarum,4.0,5.5,0.699336,5.608764628350694
31043,Mike's Murder,4.0,5.5,0.855695,5.608764628350694
86241,Welcome to L.A.,4.0,5.5,1.011199,5.608764628350694
43466,The Farmer's Daughter,4.0,5.5,1.015109,5.608764628350694
18169,About Last Night...,51.0,5.6,2.769589,5.608646434959777
15138,Little Monsters,53.0,5.6,6.256969,5.60847854301881
16139,Phantasm III: Lord of the Dead,56.0,5.6,4.401721,5.608238584254127
14753,Silk,56.0,5.6,4.193073,5.608238584254127
26180,Excess Baggage,56.0,5.6,3.714997,5.608238584254127
21362,High Spirits,57.0,5.6,5.007836,5.608161588139602
13552,The Doom Generation,57.0,5.6,7.120806,5.608161588139602
22102,Troop Beverly Hills,57.0,5.6,3.196522,5.608161588139602
47607,Tiny Furniture,60.0,5.6,2.799356,5.607938999372158
17710,Hey Arnold! The Movie,62.0,5.6,4.5973,5.607797231526227
33518,Alligator,63.0,5.6,5.500439,5.607728229477322
9583,Divine Secrets of the Ya-Ya Sisterhood,65.0,5.6,4.327218,5.607593825486412
38410,The Poughkeepsie Tapes,67.0,5.6,6.036528,5.607464016503739
1058,Breathless,67.0,5.6,7.587797,5.607464016503739
18041,Gossip,70.0,5.6,8.25719,5.607277416091145
22172,Street Trash,70.0,5.6,3.68961,5.607277416091145
10090,Reno 911!: Miami,72.0,5.6,4.468247,5.607158114188012
249923,Someone Marry Barry,75.0,5.6,5.916675,5.6069863194475
17127,The Object of My Affection,75.0,5.6,6.715856,5.6069863194475
18519,Free Willy 3: The Rescue,76.0,5.6,6.107833,5.606930872467757
11123,Earthquake,76.0,5.6,6.657792,5.606930872467757
41590,Trial by Jury,5.0,5.5,0.85586,5.606787089653408
33731,Marjorie Morningstar,5.0,5.5,0.728406,5.606787089653408
27645,200 Motels,5.0,5.5,1.307196,5.606787089653408
13203,Son in Law,81.0,5.6,9.122718,5.606666335350668
13191,"War, Inc.",86.0,5.6,4.800426,5.606421249492186
14361,Captain Ron,90.0,5.6,5.429614,5.606237785220982
10173,Marked for Death,100.0,5.6,5.845712,5.6058219328729155
5968,The Woman in Red,101.0,5.6,19.856025,5.605783377026075
11141,Laws of Attraction,104.0,5.6,5.739139,5.605670713837256
5971,We're No Angels,106.0,5.6,14.348459,5.605598012377804
9927,The Ringer,110.0,5.6,9.605509,5.605458062068359
9101,Down Periscope,110.0,5.6,5.184977,5.605458062068359
10407,Housesitter,111.0,5.6,4.569249,5.605424161061722
101230,1-900,1.0,5.0,0.062128,5.6053586260968125
113273,On the Ropes,1.0,5.0,0.140027,5.6053586260968125
64900,I Can't Sleep,1.0,5.0,0.318366,5.6053586260968125
105045,The Promise,1.0,5.0,0.122178,5.6053586260968125
150823,The Shooter,1.0,5.0,0.112249,5.6053586260968125
36943,In God's Hands,1.0,5.0,0.327559,5.6053586260968125
109600,Shakespeare Wallah,1.0,5.0,0.04224,5.6053586260968125
105045,The Promise,1.0,5.0,0.122178,5.6053586260968125
125707,Innocence,1.0,5.0,0.453886,5.6053586260968125
125099,Unmade Beds,1.0,5.0,0.037594,5.6053586260968125
138217,Koch,1.0,5.0,0.048664,5.6053586260968125
10351,Wishmaster,114.0,5.6,5.215107,5.605324938603276
918,Blind Date,115.0,5.6,6.696292,5.605292666248106
85328,The Pompatus of Love,2.0,5.3,0.537795,5.605255575594951
124837,A Perfect Candidate,2.0,5.3,0.112669,5.605255575594951
129628,Stars & Bars,2.0,5.3,0.40317,5.605255575594951
46221,The Tunnel,117.0,5.6,4.863972,5.605229281023577
95516,Cleanskin,118.0,5.6,6.402926,5.605198154350818
10035,100 Girls,119.0,5.6,5.136537,5.60516739604105
10092,Cry_Wolf,127.0,5.6,9.454335,5.604933841417726
114719,Friends & Lovers,6.0,5.5,1.53188,5.60488017733817
6723,The Rookie,134.0,5.6,8.110591,5.604746140929008
11398,The Art of War,136.0,5.6,9.800232,5.604695107155578
13505,The Perfect Score,136.0,5.6,6.2425,5.604695107155578
211067,The Sacrament,139.0,5.6,5.350658,5.604620581645172
299551,The Atticus Institute,143.0,5.6,4.551561,5.604524818295013
11519,1941,145.0,5.6,7.812379,5.604478409902244
1722,Captain Corelli's Mandolin,146.0,5.6,9.243715,5.604455560872131
12192,Pathology,147.0,5.6,5.33161,5.604432943811865
14248,Igor,154.0,5.6,9.369432,5.604280832994791
8989,Harry and the Hendersons,157.0,5.6,9.296024,5.604218791936896
304372,The Perfect Guy,162.0,5.6,7.607052,5.604119292127064
9266,Blue Crush,164.0,5.6,6.455738,5.604080794069802
12122,Village of the Damned,165.0,5.6,6.529879,5.604061813632267
9981,Kicking & Screaming,179.0,5.6,9.875573,5.603813493148198
11025,New York Minute,191.0,5.6,5.659198,5.6036236096719385
10406,Encino Man,197.0,5.6,8.000189,5.603535586764929
11870,Big Fat Liar,202.0,5.6,4.643981,5.603465436233879
50321,Mars Needs Moms,202.0,5.6,7.24717,5.603465436233879
3512,Under Siege 2: Dark Territory,217.0,5.6,7.490247,5.603270748805009
139567,Fire with Fire,223.0,5.6,10.999209,5.603198864215888
97614,Deadfall,228.0,5.6,8.435294,5.6031413306868245
16991,Observe and Report,229.0,5.6,5.666341,5.603130071437052
12589,Jimmy Neutron: Boy Genius,235.0,5.6,7.308162,5.6030641751962715
86616,The Young Savages,7.0,5.5,0.57796,5.603040174226972
10823,Children of the Corn,243.0,5.6,11.84696,5.602980511709684
73937,The Big Year,252.0,5.6,10.267905,5.602891688513038
8398,The Hitcher,253.0,5.6,7.160967,5.602882144986593
277547,Playing It Cool,258.0,5.6,9.689284,5.602835356918628
10538,Passenger 57,264.0,5.6,18.451321,5.602781178124005
11804,White Noise,267.0,5.6,6.143324,5.602754857826301
11152,The Ruins,270.0,5.6,7.192452,5.602729031034179
9754,Firewall,270.0,5.6,6.500892,5.602729031034179
275601,Ricki and the Flash,273.0,5.6,16.778946,5.60270368399671
9877,Urban Legend,293.0,5.6,6.081401,5.602546034784074
10136,The Golden Child,311.0,5.6,8.236472,5.602419085681268
10488,Nim's Island,341.0,5.6,7.558125,5.602233478084239
6068,Six Days Seven Nights,343.0,5.6,18.324219,5.602222111783556
13812,Quarantine,343.0,5.6,6.140116,5.602222111783556
10157,Police Academy 2: Their First Assignment,349.0,5.6,9.021668,5.602188696568765
1642,The Net,359.0,5.6,13.304342,5.602135183205226
57157,Young Adult,368.0,5.6,6.142913,5.602089210361094
9353,Nacho Libre,368.0,5.6,12.042646,5.602089210361094
10061,Escape from L.A.,381.0,5.6,12.229381,5.602026194735354
172,Star Trek V: The Final Frontier,384.0,5.6,12.308007,5.602012188780962
23514,The Rum Diary,391.0,5.6,10.110504,5.601980249276503
20829,Funny People,398.0,5.6,9.900376,5.601949307881556
9874,Cobra,402.0,5.6,6.892829,5.60193205736933
4379,Monster-in-Law,413.0,5.6,6.328385,5.601886155358396
11806,Beethoven,425.0,5.6,9.322717,5.601838505117763
10030,Good Luck Chuck,454.0,5.6,7.456047,5.601732718116939
1691,Hostel: Part II,464.0,5.6,8.916747,5.601699007647738
7303,Maid in Manhattan,493.0,5.6,7.291939,5.601608268749424
5549,RoboCop 2,498.0,5.6,10.969876,5.601593594764483
9530,RV,503.0,5.6,11.511424,5.601579186131894
70435,Haywire,508.0,5.6,9.574817,5.601565035718526
9600,Big Momma's House,514.0,5.6,7.978985,5.601548386402371
1636,Bedazzled,526.0,5.6,8.781588,5.601516128352321
10708,Daddy Day Care,526.0,5.6,6.504927,5.601516128352321
62206,30 Minutes or Less,537.0,5.6,9.763493,5.60148771708848
12620,The House Bunny,548.0,5.6,9.920106,5.601460351055079
9268,Eraser,553.0,5.6,6.919314,5.601448242008188
10679,Iron Sky,563.0,5.6,19.561767,5.601424616526815
81836,To Rome with Love,564.0,5.6,7.812646,5.601422296304458
12096,The Pink Panther,570.0,5.6,10.520501,5.601408532146673
16866,Planet 51,573.0,5.6,10.44244,5.601401749487861
73067,Frankie Starlight,4.0,5.4,0.637554,5.601357220943287
77953,The Campaign,594.0,5.6,7.581463,5.60135604026543
8914,Deep Blue Sea,616.0,5.6,7.493615,5.601311246142549
170767,Goya in Bordeaux,8.0,5.5,1.300405,5.601263619498922
55551,Lumumba,8.0,5.5,0.2994,5.601263619498922
17168,The Temp,8.0,5.5,1.047834,5.601263619498922
9383,Hollow Man,645.0,5.6,7.912103,5.601256532274729
2022,Mr. Deeds,660.0,5.6,6.674356,5.601229985818221
9384,Starsky & Hutch,661.0,5.6,10.776138,5.601228255880362
3597,I Know What You Did Last Summer,698.0,5.6,7.417157,5.601167499907669
12556,Ghosts of Girlfriends Past,716.0,5.6,8.401493,5.6011400651839915
11674,101 Dalmatians,722.0,5.6,11.470748,5.601131204573752
18501,Gamer,778.0,5.6,9.730681,5.601054697984223
4442,The Brothers Grimm,847.0,5.6,15.66148,5.600973567370053
9767,The Break-Up,851.0,5.6,6.327193,5.600969245206367
27573,The Bounty Hunter,878.0,5.6,6.715263,5.600941045184199
77987,Only God Forgives,886.0,5.6,6.069475,5.600933002062967
89492,This Is 40,909.0,5.6,11.418802,5.600910625579704
52451,The Three Musketeers,945.0,5.6,6.303466,5.60087767832255
1966,Alexander,957.0,5.6,13.498641,5.600867219395171
9982,Chicken Little,974.0,5.6,18.584609,5.60085282219818
59965,Abduction,987.0,5.6,10.512109,5.600842131080943
109491,Beautiful Creatures,1017.0,5.6,20.485203,5.600818453543521
395,AVP: Alien vs. Predator,1241.0,5.6,12.636205,5.600676444563081
4327,Charlie's Angels,1253.0,5.6,9.774985,5.6006702148357155
869,Planet of the Apes,1270.0,5.6,17.319836,5.600661583281013
325133,Neighbors 2: Sorority Rising,1490.0,5.6,9.914008,5.6005670713837254
71679,Resident Evil: Retribution,1618.0,5.6,0.948759,5.600523555114471
109431,Identity Thief,1667.0,5.6,7.321172,5.600508613821163
224141,Into the Woods,1688.0,5.6,9.580785,5.600502468314693
184315,Hercules,1707.0,5.6,19.606895,5.600497034678963
147441,Exodus: Gods and Kings,1957.0,5.6,16.320249,5.600435122038334
14869,G.I. Joe: The Rise of Cobra,1988.0,5.6,11.787058,5.6004285034008525
18823,Clash of the Titans,2280.0,5.6,11.972347,5.600374802545467
18239,The Twilight Saga: New Moon,2518.0,5.6,30.121292,5.600340066172484
257344,Pixels,2564.0,5.6,21.14796,5.60033408184045
14161,2012,4994.0,5.6,16.698628,5.600173134403437
64828,The Landlord,9.0,5.5,1.514513,5.599547286965041
41730,Desert Blue,9.0,5.5,2.494188,5.599547286965041
19654,The Man I Love,9.0,5.5,0.322959,5.599547286965041
108401,Star Maps,3.0,5.3,0.725694,5.599496036432782
13795,Alaska: Spirit of the Wild,3.0,5.3,1.246035,5.599496036432782
51182,Sex: The Annabel Chong Story,3.0,5.3,0.119021,5.599496036432782
27977,The Groove Tube,3.0,5.3,1.341516,5.599496036432782
24060,Darfur Now,3.0,5.3,0.894568,5.599496036432782
58680,Woo,10.0,5.5,2.326115,5.5978881655156245
92326,Straight-Jacket,5.0,5.4,0.205774,5.597696180562499
41660,The Making of '...And God Spoke',5.0,5.4,0.179149,5.597696180562499
36447,Carried Away,5.0,5.4,1.67218,5.597696180562499
19975,Care Bears Movie II: A New Generation,11.0,5.5,2.508783,5.596283441490778
29015,The Specials,11.0,5.5,5.46027,5.596283441490778
31921,They All Laughed,11.0,5.5,1.718048,5.596283441490778
31911,Mr. Wonderful,11.0,5.5,13.011091,5.596283441490778
185768,Boy Crazy,1.0,4.5,0.079254,5.595554704528185
19753,Start the Revolution Without Me,12.0,5.5,2.406178,5.594730482757055
53027,Mystery Date,12.0,5.5,1.784133,5.594730482757055
53426,The Evil That Men Do,12.0,5.5,1.488663,5.594730482757055
27307,How I Got Into College,12.0,5.5,1.643663,5.594730482757055
42750,Return of the Secaucus Seven,6.0,5.4,0.492593,5.5941658916238834
1772,City of Hope,4.0,5.3,1.274819,5.593949813535879
37091,FAQs,4.0,5.3,0.166635,5.593949813535879
70042,Theremin: An Electronic Odyssey,3.0,5.2,0.113788,5.593835659074292
180318,The Chicago 8,2.0,5.0,0.974037,5.593717114056489
43475,Gumby: The Movie,2.0,5.0,0.090452,5.593717114056489
55615,Burn Up!,2.0,5.0,0.067036,5.593717114056489
23427,29th and Gay,2.0,5.0,0.266907,5.593717114056489
10305,Merci pour le Chocolat,13.0,5.5,3.596246,5.593226824300594
45712,Gloria,13.0,5.5,1.807605,5.593226824300594
40913,Dance with a Stranger,13.0,5.5,2.050411,5.593226824300594
35122,Splendor,14.0,5.5,3.508075,5.591770155170898
38701,The Devil's Rain,14.0,5.5,1.750414,5.591770155170898
62529,Sound and Fury,7.0,5.4,0.245355,5.590759472472587
74692,Rare Birds,7.0,5.4,1.788953,5.590759472472587
124475,La séparation,7.0,5.4,0.533479,5.590759472472587
38904,Mrs. Dalloway,7.0,5.4,1.335544,5.590759472472587
118098,Madame Sousatzka,7.0,5.4,0.553293,5.590759472472587
37616,Palookaville,7.0,5.4,1.669597,5.590759472472587
37044,Wisconsin Death Trip,7.0,5.4,0.853628,5.590759472472587
25872,The Pirate Movie,7.0,5.4,0.840824,5.590759472472587
15477,Love and a .45,15.0,5.5,3.40523,5.590358306629807
31776,Where the Money is,15.0,5.5,8.851354,5.590358306629807
71881,Five Corners,15.0,5.5,5.939428,5.590358306629807
42106,Carmen,15.0,5.5,1.093747,5.590358306629807
25297,Cannery Row,16.0,5.5,2.086954,5.58898924137784
17133,Homegrown,16.0,5.5,1.840984,5.58898924137784
16231,Wild Zero,16.0,5.5,0.869181,5.58898924137784
48482,Thief of Hearts,16.0,5.5,0.941383,5.58898924137784
36049,Rich and Strange,16.0,5.5,1.581063,5.58898924137784
41940,Roadkill,5.0,5.3,0.007963,5.5886052714715895
101998,Foxfire,17.0,5.5,7.025918,5.587661043745335
17761,The High and the Mighty,17.0,5.5,2.955607,5.587661043745335
42470,The Day of the Dolphin,8.0,5.4,6.474497,5.5874705160506455
92381,Phat Beach,8.0,5.4,0.879852,5.5874705160506455
43897,The Littlest Rebel,8.0,5.4,0.672074,5.5874705160506455
40505,I Got the Hook Up,8.0,5.4,0.993716,5.5874705160506455
25694,Alice in Wonderland,8.0,5.4,1.504355,5.5874705160506455
17775,Toronto Stories,2.0,4.8,0.310111,5.586024806364182
31610,Trixie,1.0,4.0,1.626713,5.585750782959558
226229,Mirage,1.0,4.0,0.302957,5.585750782959558
28353,Def Jam's How to Be a Player,9.0,5.4,0.883889,5.584293049676906
228028,Back in the Day,9.0,5.4,3.761562,5.584293049676906
49299,Dangerous Game,9.0,5.4,2.70097,5.584293049676906
72031,The Glass Shield,9.0,5.4,1.012197,5.584293049676906
41952,Criminal Law,20.0,5.5,2.040324,5.583904141870535
22189,Havana,20.0,5.5,10.10753,5.583904141870535
65014,Female on the Beach,6.0,5.3,0.627368,5.583451605909598
39578,The Monster Club,21.0,5.5,2.055833,5.582722393393485
61178,Nadine,21.0,5.5,7.569698,5.582722393393485
53287,The Super,21.0,5.5,4.196125,5.582722393393485
69234,The Phantom of the Opera,3.0,5.0,0.43849,5.582514904357311
69234,The Phantom of the Opera,3.0,5.0,0.441872,5.582514904357311
5638,Alice's Restaurant,22.0,5.5,1.921563,5.58157347126302
2115,Light of Day,10.0,5.4,1.745096,5.581221498848958
47122,Flaming Creatures,10.0,5.4,0.674241,5.581221498848958
11526,Bandits,10.0,5.4,0.531412,5.581221498848958
41801,Female Perversions,10.0,5.4,2.273475,5.581221498848958
30529,The Truce,10.0,5.4,0.956069,5.581221498848958
28100,Carousel,23.0,5.5,3.203634,5.5804560264511975
106837,Different for Girls,5.0,5.2,0.533219,5.579514362380681
18828,Double Take,24.0,5.5,3.067916,5.579368782850506
37308,100 Rifles,24.0,5.5,1.739815,5.579368782850506
41225,Spirits of the Dead,24.0,5.5,1.794298,5.579368782850506
16471,Modern Problems,24.0,5.5,5.619281,5.579368782850506
15128,Speechless,24.0,5.5,2.334226,5.579368782850506
25767,The Grass Is Greener,24.0,5.5,4.074783,5.579368782850506
45042,The Girl Next Door,4.0,5.1,1.061409,5.579134998721064
44807,Forever Fever,4.0,5.1,0.170074,5.579134998721064
84259,Hearts of the West,4.0,5.1,0.001655,5.579134998721064
10801,The Superwife,7.0,5.3,0.821299,5.578478770718201
26291,Shakes the Clown,25.0,5.5,2.714993,5.578310532412499
28368,Gardens of Stone,25.0,5.5,2.787833,5.578310532412499
10324,If Lucy Fell,11.0,5.4,2.891918,5.578250654605532
15122,Love Stinks,11.0,5.4,1.097513,5.578250654605532
18974,The 3 Worlds of Gulliver,11.0,5.4,8.158266,5.578250654605532
40001,Mrs. Winterbourne,26.0,5.5,9.1861,5.57728013067023
40952,Alone in the Dark,26.0,5.5,1.057387,5.57728013067023
128248,What Richard Did,27.0,5.5,3.507571,5.576276492609577
28117,Delirious,27.0,5.5,1.33724,5.576276492609577
47608,Mad Love,27.0,5.5,2.624771,5.576276492609577
46889,Living Out Loud,12.0,5.4,1.575026,5.575375644047377
26560,Continental Divide,28.0,5.5,2.931013,5.575298588858173
20704,Necessary Roughness,28.0,5.5,9.626033,5.575298588858173
25232,This Is My Father,2.0,4.5,1.704254,5.57448634482572
42244,The First Nudie Musical,2.0,4.5,0.096085,5.57448634482572
197537,The Machine,2.0,4.5,0.935473,5.57448634482572
125123,Among Giants,2.0,4.5,0.381749,5.57448634482572
146599,Once Upon a Time... When We Were Colored,2.0,4.5,0.252287,5.57448634482572
29938,Alien Escape,2.0,4.5,0.106499,5.57448634482572
17343,Vampyros Lesbos,29.0,5.5,3.047838,5.574345442163766
12656,Feeling Minnesota,29.0,5.5,10.298582,5.574345442163766
43358,Carrie,8.0,5.3,3.415808,5.57367741260237
32633,Almost Normal,8.0,5.3,1.175873,5.57367741260237
19380,White Sands,30.0,5.5,3.181492,5.573416124136719
38940,Men of War,30.0,5.5,3.323673,5.573416124136719
106230,The Iron Ladies,6.0,5.2,0.290354,5.572737320195312
44772,No Small Affair,13.0,5.4,8.895355,5.572591903665673
17362,Loverboy,31.0,5.5,5.072902,5.572509752233795
21202,Madame Butterfly,3.0,4.8,0.1489,5.57119414964033
86369,Mina Tannenbaum,3.0,4.8,0.400813,5.57119414964033
31640,Blood and Wine,34.0,5.5,8.409956,5.569920118225446
18074,Duets,34.0,5.5,3.587042,5.569920118225446
23724,BUtterfield 8,14.0,5.4,4.605205,5.569895155170898
51333,Love's Labour's Lost,14.0,5.4,5.867426,5.569895155170898
44412,Company Man,9.0,5.3,1.261369,5.56903881238877
39041,The Conrad Boys,9.0,5.3,0.563318,5.56903881238877
9977,Children of the Revolution,9.0,5.3,1.129648,5.56903881238877
51426,Battle Cry,9.0,5.3,0.91269,5.56903881238877
62488,Destiny Turns on the Radio,9.0,5.3,0.710671,5.56903881238877
